Company,Review_Date,Cocoa_Percent,Company_Location,Rating,Bean_Type,Country,High_Cocoa
Shark Mountain,2014,72.0,U.S.A.,3.25,"Criollo, Trinitario",Belize,1
Shark'S,2011,73.0,U.S.A.,2.0,Unknown,Hawaii,1
Shark'S,2011,73.0,U.S.A.,2.5,Unknown,Hawaii,1
Shattel,2016,70.0,Peru,3.25,Unknown,Peru,0
Shattell,2011,75.0,Peru,3.5,Criollo,Peru,1
Sibu,2015,82.0,Costa Rica,3.25,Unknown,Costa Rica,1
Sibu,2015,70.0,Costa Rica,3.5,Unknown,Costa Rica,0
Sibu Sura,2012,70.0,U.S.A.,2.5,Unknown,Peru,0
Silvio Bessone,2011,67.0,Italy,3.0,Criollo,Belize,0
Silvio Bessone,2011,65.0,Italy,3.25,Forastero,Sao Tome,0
Silvio Bessone,2011,60.0,Italy,3.25,Trinitario,Brazil,0
Silvio Bessone,2011,68.0,Italy,3.0,"Criollo, Trinitario",Colombia,0
Sirene,2016,73.0,Canada,3.5,Unknown,Bolivia,1
Sirene,2016,73.0,Canada,3.5,Unknown,Tanzania,1
Sirene,2016,73.0,Canada,3.75,Unknown,Ecuador,1
Sirene,2015,100.0,Canada,3.0,Trinitario,Madagascar,1
Sirene,2015,100.0,Canada,3.0,Unknown,Ecuador,1
Sirene,2015,73.0,Canada,3.0,Unknown,Guatemala,1
Sirene,2015,73.0,Canada,3.25,Unknown,Guatemala,1
Sirene,2015,73.0,Canada,3.25,Unknown,Haiti,1
Sirene,2014,67.0,Canada,3.75,Trinitario,Madagascar,0
Sirene,2014,73.0,Canada,3.75,Trinitario,Madagascar,1
Sirene,2014,73.0,Canada,3.75,Unknown,Ecuador,1
Sjolinds,2015,70.0,U.S.A.,2.75,Forastero,Ghana,0
Sjolinds,2015,72.0,U.S.A.,3.0,Unknown,Nicaragua,1
"Smooth Chocolator, The",2017,70.0,Australia,3.5,Unknown,Dominican Republic,0
"Smooth Chocolator, The",2016,70.0,Australia,3.75,Criollo,Venezuela,0
"Smooth Chocolator, The",2016,70.0,Australia,4.0,Criollo,Ecuador,0
"Smooth Chocolator, The",2016,70.0,Australia,3.75,Unknown,Belize,0
"Smooth Chocolator, The",2016,70.0,Australia,3.0,Trinitario,Vietnam,0
"Smooth Chocolator, The",2016,67.0,Australia,3.75,Unknown,Australia,0
"Smooth Chocolator, The",2016,70.0,Australia,3.25,Unknown,Guatemala,0
"Smooth Chocolator, The",2015,65.0,Australia,3.25,Trinitario,Madagascar,0
"Smooth Chocolator, The",2015,70.0,Australia,3.5,Trinitario,Madagascar,0
"Smooth Chocolator, The",2015,67.0,Australia,3.75,Unknown,Tanzania,0
"Smooth Chocolator, The",2015,70.0,Australia,3.75,Trinitario,Trinidad,0
"Smooth Chocolator, The",2015,72.0,Australia,4.0,Unknown,Ecuador,1
"Smooth Chocolator, The",2015,72.0,Australia,2.75,Unknown,Bolivia,1
"Smooth Chocolator, The",2015,65.0,Australia,3.5,Unknown,Papua New Guinea,0
"Smooth Chocolator, The",2015,67.0,Australia,3.0,Forastero (Nacional),Peru,0
"Smooth Chocolator, The",2015,70.0,Australia,3.75,Trinitario,Venezuela,0
Snake & Butterfly,2011,67.0,U.S.A.,1.5,Forastero,Ghana,0
Snake & Butterfly,2010,68.0,U.S.A.,3.0,Trinitario,Madagascar,0
Snake & Butterfly,2010,68.0,U.S.A.,3.25,Unknown,Ecuador,0
Sol Cacao,2016,70.0,U.S.A.,3.5,Unknown,Ecuador,0
Sol Cacao,2015,72.0,U.S.A.,3.0,Trinitario,Madagascar,1
Solkiki,2016,68.0,U.K.,2.75,Forastero (Nacional),Peru,0
Solkiki,2016,85.0,U.K.,2.75,Unknown,Domincan Republic,1
Solomons Gold,2016,70.0,New Zealand,3.25,Unknown,Solomon Islands,0
Solomons Gold,2016,75.0,New Zealand,3.25,Unknown,Solomon Islands,1
Solstice,2014,70.0,U.S.A.,3.0,"Forastero, Trinitario",Uganda,0
Solstice,2013,70.0,U.S.A.,3.0,Trinitario,Madagascar,0
Solstice,2013,70.0,U.S.A.,3.0,Unknown,Venezuela,0
Solstice,2013,70.0,U.S.A.,3.25,Unknown,Bolivia,0
Solstice,2013,70.0,U.S.A.,3.25,Unknown,Peru,0
Solstice,2013,70.0,U.S.A.,3.5,Blend,Unknown,0
Soma,2016,62.0,Canada,3.5,Unknown,Domincan Republic,0
Soma,2016,70.0,Canada,3.5,Trinitario,Madagascar,0
Soma,2016,70.0,Canada,3.5,Forastero (Parazinho),Brazil,0
Soma,2016,75.0,Canada,3.75,Unknown,"Ven.,Ecu.,Peru,Nic.",1
Soma,2016,70.0,Canada,3.75,Trinitario,Nicaragua,0
Soma,2016,70.0,Canada,4.0,Trinitario,Vietnam,0
Soma,2016,70.0,Canada,3.25,Unknown,Ecuador,0
Soma,2015,70.0,Canada,3.5,Criollo,Venezuela,0
Soma,2015,75.0,Canada,4.0,Unknown,Venezuela,1
Soma,2014,70.0,Canada,3.5,Unknown,Nicaragua,0
Soma,2014,70.0,Canada,3.75,Forastero (Nacional),Peru,0
Soma,2014,70.0,Canada,3.25,Trinitario,Nicaragua,0
Soma,2014,80.0,Canada,3.5,Forastero (Nacional),Ecuador,1
Soma,2014,70.0,Canada,3.75,Forastero (Amelonado),Vanuatu,0
Soma,2014,70.0,Canada,3.25,Blend,Madagascar & Ecuador,0
Soma,2013,77.0,Canada,3.75,Trinitario,Dominican Republic,1
Soma,2013,70.0,Canada,3.25,Criollo,Indonesia,0
Soma,2013,70.0,Canada,2.75,Criollo,Peru,0
Soma,2013,70.0,Canada,3.75,Trinitario,Trinidad,0
Soma,2013,70.0,Canada,3.25,Unknown,Unknown,0
Soma,2013,70.0,Canada,3.75,Criollo,Venezuela,0
Soma,2013,88.0,Canada,4.0,Unknown,"Guat., D.R., Peru, Mad., Png",1
Soma,2013,70.0,Canada,4.0,Criollo,Venezuela,0
Soma,2013,67.0,Canada,4.0,Unknown,"Peru, Dom. Rep",0
Soma,2013,70.0,Canada,3.25,Forastero,Venezuela,0
Soma,2013,70.0,Canada,4.0,Trinitario,Jamaica,0
Soma,2012,70.0,Canada,3.25,Unknown,Haiti,0
Soma,2012,70.0,Canada,3.75,Unknown,Hawaii,0
Soma,2012,70.0,Canada,4.0,Blend,"Dom. Rep., Madagascar",0
Soma,2012,70.0,Canada,4.0,Blend,"Gre., Png, Haw., Haiti, Mad",0
Soma,2012,70.0,Canada,3.5,Trinitario,Guatemala,0
Soma,2012,70.0,Canada,3.75,Trinitario,Venezuela,0
Soma,2012,70.0,Canada,3.5,Blend,"Mad., Java, Png",0
Soma,2012,85.0,Canada,3.5,Trinitario,Papua New Guinea,1
Soma,2011,70.0,Canada,2.75,Trinitario,Grenada,0
Soma,2011,70.0,Canada,3.5,Nacional,Bolivia,0
Soma,2011,64.0,Canada,4.0,Unknown,Peru,0
Soma,2011,70.0,Canada,4.0,Unknown,"Ven, Bolivia, D.R.",0
Soma,2011,70.0,Canada,3.75,Forastero,Dominican Republic,0
Soma,2011,70.0,Canada,3.5,Criollo,Venezuela,0
Soma,2010,70.0,Canada,3.75,"Trinitario, Nacional","Dr, Ecuador, Peru",0
Soma,2009,70.0,Canada,3.0,Forastero,Dominican Republic,0
Soma,2009,70.0,Canada,3.5,Forastero,Ghana,0
Soma,2009,70.0,Canada,3.0,Trinitario,Dominican Republic,0
Soma,2009,70.0,Canada,3.5,Trinitario,Papua New Guinea,0
Soma,2009,70.0,Canada,3.75,Criollo,Madagascar,0
Soma,2009,70.0,Canada,3.75,Criollo,Venezuela,0
Somerville,2014,70.0,U.S.A.,3.25,Unknown,Nicaragua,0
Somerville,2014,70.0,U.S.A.,3.5,Unknown,Hawaii,0
Soul,2017,70.0,Canada,3.25,Unknown,Dominican Republic,0
Soul,2017,70.0,Canada,3.5,Unknown,Madagascar,0
Soul,2017,75.0,Canada,3.5,Unknown,Venezuela,1
Soul,2017,75.0,Canada,3.25,Unknown,Ecuador,1
Soul,2017,77.0,Canada,3.25,Unknown,Papua New Guinea,1
Soul,2017,80.0,Canada,3.5,Unknown,Tanzania,1
Spagnvola,2012,70.0,U.S.A.,3.0,Unknown,Dominican Republic,0
Spagnvola,2012,80.0,U.S.A.,3.0,Unknown,Dominican Republic,1
Spagnvola,2012,75.0,U.S.A.,3.25,Unknown,Dominican Republic,1
Spencer,2017,70.0,U.S.A.,3.75,Unknown,Dominican Republic,0
Spencer,2017,70.0,U.S.A.,3.5,Unknown,Ecuador,0
Spencer,2017,70.0,U.S.A.,2.75,Unknown,Peru,0
Spencer,2016,70.0,Australia,3.5,Unknown,Domincan Republic,0
Spencer,2016,70.0,Australia,3.75,Unknown,Ecuador,0
Spencer,2016,70.0,Australia,3.75,Unknown,Madagascar,0
Spencer,2014,72.0,Australia,2.75,Trinitario,Vanuatu,1
Sprungli (Felchlin),2013,70.0,Switzerland,3.0,Criollo,Bolivia,0
Srsly,2013,70.0,U.S.A.,3.0,Unknown,Dominican Republic,0
Srsly,2013,84.0,U.S.A.,2.25,Unknown,Dominican Republic,1
Starchild,2015,70.0,U.S.A.,3.0,Forastero (Nacional),Ecuador,0
Starchild,2015,70.0,U.S.A.,3.0,Unknown,Domincan Republic,0
Starchild,2015,70.0,U.S.A.,3.0,Unknown,Guatemala,0
Starchild,2015,70.0,U.S.A.,3.0,Trinitario (Amelonado),Nicaragua,0
Starchild,2015,70.0,U.S.A.,3.0,Trinitario,Madagascar,0
Stella (Aka Bernrain),2012,68.0,Switzerland,2.75,Trinitario,Brazil,0
Stella (Aka Bernrain),2011,72.0,Switzerland,3.25,Unknown,India,1
Stone Grindz,2014,84.0,U.S.A.,3.5,Unknown,Ecuador,1
Stone Grindz,2014,70.0,U.S.A.,3.5,Unknown,Ecuador,0
Strita Supreme,2012,65.0,U.S.A.,2.5,Unknown,Philippines,0
Strita Supreme,2012,70.0,U.S.A.,2.5,Unknown,Philippines,0
Strita Supreme,2012,75.0,U.S.A.,2.75,Unknown,Philippines,1
Sublime Origins,2013,67.0,U.S.A.,2.75,Trinitario,Madagascar,0
Sublime Origins,2013,78.0,U.S.A.,3.25,Trinitario,Belize,1
Summerbird,2016,61.0,Denmark,2.5,"Criollo, Trinitario",Peru,0
Summerbird,2016,71.0,Denmark,3.0,"Criollo, Trinitario",Peru,1
Suruca Chocolate,2016,70.0,Venezuela,2.75,Unknown,Venezuela,0
Suruca Chocolate,2016,60.0,Venezuela,3.0,Unknown,Venezuela,0
Svenska Kakaobolaget,2015,70.0,Sweden,2.75,"Criollo, Trinitario",Sri Lanka,0
Szanto Tibor,2015,70.0,Hungary,3.25,Unknown,Ecuador,0
Szanto Tibor,2015,88.0,Hungary,3.25,Trinitario,Cuba,1
Szanto Tibor,2015,70.0,Hungary,3.25,Trinitario,Madagascar,0
Szanto Tibor,2015,70.0,Hungary,3.75,Forastero (Nacional),Ecuador,0
Szanto Tibor,2015,70.0,Hungary,3.25,Trinitario,Vietnam,0
Szanto Tibor,2015,70.0,Hungary,3.5,Forastero (Parazinho),Brazil,0
Szanto Tibor,2014,70.0,Hungary,3.5,Criollo,Venezuela,0
Szanto Tibor,2014,70.0,Hungary,3.75,Trinitario,Cuba,0
Szanto Tibor,2013,70.0,Hungary,3.5,Criollo,Madagascar,0
Szanto Tibor,2013,70.0,Hungary,3.5,Criollo,Madagascar,0
Szanto Tibor,2013,70.0,Hungary,3.25,Unknown,Nicaragua,0
Szanto Tibor,2012,70.0,Hungary,3.25,Unknown,Dominican Republic,0
Szanto Tibor,2012,70.0,Hungary,3.25,Unknown,Madagascar,0
Szanto Tibor,2012,70.0,Hungary,3.75,Unknown,Peru,0
Szanto Tibor,2011,70.0,Hungary,3.0,Unknown,Venezuela,0
Tabal,2013,70.0,U.S.A.,2.75,Unknown,Costa Rica,0
Tabal,2013,70.0,U.S.A.,2.75,Unknown,Dominican Republic,0
Tabal,2013,70.0,U.S.A.,2.5,Unknown,Mexico,0
Tabal,2013,70.0,U.S.A.,3.0,Unknown,Peru,0
Tablette (Aka Vanillabeans),2015,70.0,Japan,3.0,Unknown,Colombia,0
Tablette (Aka Vanillabeans),2015,62.0,Japan,3.25,Unknown,Papua New Guinea,0
Tablette (Aka Vanillabeans),2015,60.0,Japan,3.25,Trinitario,Vietnam,0
Tablette (Aka Vanillabeans),2015,77.0,Japan,2.75,Trinitario,Trinidad,1
Tan Ban Skrati,2016,70.0,Suriname,3.25,Trinitario,Suriname,0
Taza,2014,68.0,U.S.A.,3.0,Trinitario,Belize,0
Taza,2011,87.0,U.S.A.,3.25,Unknown,Bolivia,1
Taza,2009,75.0,U.S.A.,2.75,Unknown,Mexico,1
Taza,2007,70.0,U.S.A.,3.0,Unknown,Dominican Republic,0
Tcho,2016,62.0,U.S.A.,2.0,Forastero,West Africa,0
Tcho,2012,99.0,U.S.A.,3.25,Unknown,"Peru, Ecuador",1
Tcho,2009,60.0,U.S.A.,2.75,Unknown,Unknown,0
Tcho,2009,68.0,U.S.A.,3.0,Unknown,Unknown,0
Tcho,2008,70.0,U.S.A.,2.5,Forastero,Ghana,0
Tcho,2008,70.0,U.S.A.,2.5,Unknown,Peru,0
Tcho,2008,70.0,U.S.A.,2.75,Unknown,Madagascar,0
Tcho,2008,70.0,U.S.A.,2.5,Unknown,Peru,0
Tejas,2012,70.0,U.S.A.,2.75,Unknown,Madagascar,0
Tejas,2012,70.0,U.S.A.,3.0,Blend,"Ecuador, Mad., Png",0
Tejas,2012,70.0,U.S.A.,3.0,Unknown,Papua New Guinea,0
Tejas,2012,70.0,U.S.A.,3.5,Unknown,Dominican Republic,0
Tejas,2012,70.0,U.S.A.,3.25,Unknown,Ecuador,0
Tejas,2012,70.0,U.S.A.,2.0,Unknown,Peru,0
Tejas,2012,70.0,U.S.A.,3.25,Unknown,Ecuador,0
Tejas,2012,70.0,U.S.A.,2.75,Unknown,Bolivia,0
Tejas,2012,70.0,U.S.A.,3.0,Unknown,Madagascar,0
Tejas,2012,70.0,U.S.A.,3.25,Unknown,Mexico,0
Tejas,2012,70.0,U.S.A.,2.75,Unknown,Brazil,0
Tejas,2012,80.0,U.S.A.,3.0,Unknown,Venezuela,1
Tejas,2012,67.0,U.S.A.,3.25,Unknown,Bolivia,0
Tejas,2012,70.0,U.S.A.,3.5,Forastero (Parazinho),Brazil,0
Terroir,2015,70.0,U.S.A.,2.75,Unknown,Peru,0
Terroir,2015,70.0,U.S.A.,3.75,Trinitario,Belize,0
Terroir,2015,70.0,U.S.A.,3.75,Trinitario,Madagascar,0
Terroir,2015,70.0,U.S.A.,3.25,Unknown,Ecuador,0
Terroir,2015,70.0,U.S.A.,3.5,Unknown,Domincan Republic,0
Terroir,2015,70.0,U.S.A.,3.75,Trinitario,Guatemala,0
Terroir,2014,77.0,U.S.A.,3.25,Unknown,Ecuador,1
Terroir,2014,67.0,U.S.A.,3.75,Trinitario,Madagascar,0
Terroir,2014,73.0,U.S.A.,3.75,Forastero,Uganda,1
The Barn,2015,70.0,Sweden,3.0,Unknown,Peru,0
Theo,2012,65.0,U.S.A.,3.25,Forastero,Congo,0
Theo,2007,65.0,U.S.A.,3.5,Trinitario,Madagascar,0
Theo,2007,75.0,U.S.A.,2.5,Unknown,Ivory Coast,1
Theo,2007,84.0,U.S.A.,3.0,Forastero,Ghana,1
Theo,2007,91.0,U.S.A.,2.0,Blend,Venezuela,1
Theo,2007,75.0,U.S.A.,3.0,Blend,"Ghana, Panama, Ecuador",1
Theobroma,2015,70.0,Japan,3.25,Unknown,Peru,0
Timo A. Meyer,2016,72.0,Germany,3.75,"Trinitario, Tcga",Belize,1
To'Ak (Ecuatoriana),2014,81.0,Ecuador,3.25,Forastero (Nacional),Ecuador,1
Tobago Estate (Pralus),2012,70.0,France,4.0,Trinitario,Tobago,0
Tocoti,2012,77.0,U.S.A.,3.0,Criollo,Bolivia,1
Tocoti,2011,72.0,U.S.A.,2.75,Unknown,Venezuela,1
Tocoti,2011,74.0,U.S.A.,3.0,Unknown,Dominican Republic,1
Treehouse,2014,72.0,U.S.A.,3.0,Unknown,Dominican Republic,1
Tsara (Cinagra),2011,72.0,Madagascar,3.5,Unknown,Madagascar,1
Twenty-Four Blackbirds,2015,75.0,U.S.A.,2.75,Unknown,Domincan Republic,1
Twenty-Four Blackbirds,2015,75.0,U.S.A.,3.5,Unknown,Ecuador,1
Twenty-Four Blackbirds,2014,75.0,U.S.A.,3.5,Trinitario,Madagascar,1
Twenty-Four Blackbirds,2013,68.0,U.S.A.,3.25,Unknown,Dominican Republic,0
Twenty-Four Blackbirds,2013,75.0,U.S.A.,2.5,Unknown,Bolivia,1
Twenty-Four Blackbirds,2011,73.0,U.S.A.,2.75,Unknown,Dominican Republic,1
Two Ravens,2016,60.0,U.S.A.,3.0,Criollo,Peru,0
Un Dimanche A Paris,2011,63.0,France,3.75,Unknown,Dominican Republic,0
Undone,2014,74.0,U.S.A.,2.75,Unknown,Nicaragua,1
Undone,2014,70.0,U.S.A.,3.0,Unknown,Dominican Republic,0
Upchurch,2016,72.0,U.S.A.,3.0,Trinitario,Madagascar,1
Upchurch,2016,72.0,U.S.A.,3.25,Unknown,Tanzania,1
Urzi,2014,65.0,Italy,3.25,Trinitario,Venezuela,0
Valrhona,2015,63.0,France,4.0,Unknown,Peru,0
Valrhona,2013,70.0,France,3.5,Unknown,Unknown,0
Valrhona,2013,64.0,France,3.5,Unknown,Dominican Republic,0
Valrhona,2012,69.0,France,4.0,Unknown,Venezuela,0
Valrhona,2011,56.0,France,3.25,Unknown,Unknown,0
Valrhona,2011,64.0,France,4.0,Criollo,Venezuela,0
Valrhona,2009,64.0,France,3.75,Unknown,Dominican Republic,0
Valrhona,2009,66.0,France,3.75,Unknown,Ecuador,0
Valrhona,2009,68.0,France,3.5,Forastero,Ghana,0
Valrhona,2007,72.0,France,3.0,Blend,"Venezuela, Carribean",1
Valrhona,2007,65.0,France,3.75,Trinitario,Venezuela,0
Valrhona,2007,64.0,France,4.0,"Criollo, Trinitario",Madagascar,0
Valrhona,2007,85.0,France,1.5,Unknown,Unknown,1
Valrhona,2007,85.0,France,2.5,Forastero,West Africa,1
Valrhona,2007,71.0,France,2.75,Forastero,West Africa,1
Valrhona,2007,64.0,France,3.25,Criollo (Porcelana),Venezuela,0
Valrhona,2006,66.0,France,3.0,Trinitario,Carribean,0
Valrhona,2006,70.0,France,4.0,"Criollo, Trinitario",South America,0
Valrhona,2006,64.0,France,2.5,Trinitario,Trinidad,0
Valrhona,2006,64.0,France,3.0,Criollo (Porcelana),Venezuela,0
Valrhona,2006,64.0,France,3.5,Trinitario,Madagascar,0
Vanleer (Barry Callebaut),2012,72.0,U.S.A.,2.5,Forastero,Ghana,1
Vanleer (Barry Callebaut),2012,65.0,U.S.A.,2.75,Forastero,Ghana,0
Vao Vao (Chocolaterie Robert),2009,72.0,Madagascar,2.75,Trinitario,Madagascar,1
Vao Vao (Chocolaterie Robert),2009,76.0,Madagascar,2.75,Trinitario,Madagascar,1
Vao Vao (Chocolaterie Robert),2009,80.0,Madagascar,2.75,Trinitario,Madagascar,1
Vao Vao (Chocolaterie Robert),2009,70.0,Madagascar,3.0,Trinitario,Madagascar,0
Vao Vao (Chocolaterie Robert),2009,68.0,Madagascar,3.0,Trinitario,Madagascar,0
Vao Vao (Chocolaterie Robert),2009,64.0,Madagascar,3.25,Trinitario,Madagascar,0
Vicuna,2015,70.0,U.S.A.,3.25,Unknown,Bolivia,0
Vicuna,2015,70.0,U.S.A.,3.25,Unknown,Bolivia,0
Videri,2014,90.0,U.S.A.,3.25,Unknown,Dominican Republic,1
Videri,2014,75.0,U.S.A.,3.5,Trinitario,Trinidad,1
Videri,2014,75.0,U.S.A.,3.5,Unknown,Ecuador,1
Videri,2013,90.0,U.S.A.,3.75,Unknown,Central And S. America,1
Videri,2012,70.0,U.S.A.,3.25,Unknown,Central And S. America,0
Vietcacao (A. Morin),2012,70.0,France,3.5,Trinitario,Vietnam,0
Vintage Plantations,2014,75.0,U.S.A.,3.0,Unknown,Peru,1
Vintage Plantations (Tulicorp),2007,100.0,U.S.A.,2.0,Forastero (Arriba),Ecuador,1
Vintage Plantations (Tulicorp),2007,90.0,U.S.A.,2.0,Forastero (Arriba),Ecuador,1
Vintage Plantations (Tulicorp),2007,75.0,U.S.A.,3.0,Forastero (Arriba),Ecuador,1
Vintage Plantations (Tulicorp),2007,65.0,U.S.A.,3.0,Forastero (Arriba),Ecuador,0
Violet Sky,2015,77.0,U.S.A.,2.75,Trinitario,Madagascar,1
Violet Sky,2015,77.0,U.S.A.,3.0,"Criollo, Trinitario",Belize,1
Violet Sky,2015,77.0,U.S.A.,3.0,Criollo,Venezuela,1
Violet Sky,2015,77.0,U.S.A.,3.25,"Criollo, Trinitario",Peru,1
Violet Sky,2015,77.0,U.S.A.,2.75,Trinitario,Guatemala,1
Vivra,2016,70.0,U.S.A.,2.5,Unknown,Peru,0
Vivra,2016,70.0,U.S.A.,2.5,Unknown,Venezuela,0
Vivra,2016,70.0,U.S.A.,3.0,Unknown,Domincan Republic,0
Wellington Chocolate Factory,2016,70.0,New Zealand,3.5,Trinitario,Dominican Republic,0
Wellington Chocolate Factory,2016,70.0,New Zealand,3.5,Unknown,Peru,0
Whittakers,2011,72.0,New Zealand,2.5,Forastero,Ghana,1
Wilkie'S Organic,2013,75.0,Ireland,2.5,Criollo,Peru,1
Wilkie'S Organic,2013,89.0,Ireland,2.75,Criollo,Peru,1
Wilkie'S Organic,2013,75.0,Ireland,3.25,Criollo,Peru,1
Wilkie'S Organic,2013,75.0,Ireland,2.75,Criollo,Peru,1
Willie'S Cacao,2016,70.0,U.K.,4.0,Unknown,Colombia,0
Willie'S Cacao,2014,88.0,U.K.,3.0,Trinitario,Colombia,1
Willie'S Cacao,2013,100.0,U.K.,2.25,Unknown,Indonesia,1
Willie'S Cacao,2010,71.0,U.K.,3.0,Trinitario,Madagascar,1
Willie'S Cacao,2010,72.0,U.K.,3.5,Unknown,Venezuela,1
Willie'S Cacao,2010,69.0,U.K.,3.75,Unknown,Indonesia,0
Willie'S Cacao,2009,70.0,U.K.,3.0,Unknown,Peru,0
Willie'S Cacao,2009,72.0,U.K.,3.25,Trinitario,Venezuela,1
Wm,2016,74.0,U.S.A.,3.0,Criollo,Venezuela,1
Wm,2016,76.0,U.S.A.,3.5,Unknown,Bolivia,1
Wm,2016,75.0,U.S.A.,3.75,Unknown,Ghana,1
Woodblock,2014,70.0,U.S.A.,3.0,Forastero (Nacional),Peru,0
Woodblock,2013,70.0,U.S.A.,3.25,Unknown,Ecuador,0
Woodblock,2013,70.0,U.S.A.,3.5,Trinitario,Trinidad,0
Woodblock,2012,70.0,U.S.A.,2.5,Unknown,Ecuador,0
Woodblock,2012,70.0,U.S.A.,3.0,Unknown,Costa Rica,0
Woodblock,2012,70.0,U.S.A.,3.25,Trinitario,Madagascar,0
Woodblock,2011,70.0,U.S.A.,4.0,Unknown,Venezuela,0
Woodblock,2011,70.0,U.S.A.,3.5,Unknown,Dominican Republic,0
Xocolat,2013,66.0,Domincan Republic,3.0,Unknown,Dominican Republic,0
Xocolla,2017,70.0,U.S.A.,2.75,Unknown,Madagascar,0
Xocolla,2017,70.0,U.S.A.,2.5,Unknown,Dominican Republic,0
Zak'S,2015,70.0,U.S.A.,3.0,Unknown,Papua New Guinea,0
Zak'S,2015,70.0,U.S.A.,3.25,Unknown,Domincan Republic,0
Zak'S,2015,70.0,U.S.A.,3.25,Trinitario,Madagascar,0
Zak'S,2015,70.0,U.S.A.,3.25,Unknown,Peru,0
Zak'S,2015,70.0,U.S.A.,3.5,Trinitario,Belize,0
Zak'S,2015,60.0,U.S.A.,3.0,Unknown,Unknown,0
Zart Pralinen,2016,70.0,Austria,3.5,"Criollo, Trinitario",Madagascar,0
Zart Pralinen,2016,70.0,Austria,2.75,Nacional (Arriba),Ecuador,0
Zart Pralinen,2016,85.0,Austria,2.75,Trinitario,Trinidad,1
Zart Pralinen,2016,85.0,Austria,3.0,"Criollo, Trinitario",Tanzania,1
Zart Pralinen,2016,70.0,Austria,3.5,"Criollo, Trinitario",Tanzania,0
Zart Pralinen,2016,78.0,Austria,3.5,Trinitario,Trinidad,1
Zokoko,2016,78.0,Australia,3.75,Unknown,Solomon Islands,1
Zokoko,2016,65.0,Australia,3.25,Unknown,Unknown,0
Zokoko,2011,68.0,Australia,3.5,Unknown,Bolivia,0
Zokoko,2011,66.0,Australia,3.5,Trinitario,Papua New Guinea,0
Zokoko,2011,72.0,Australia,3.75,Unknown,Bolivia,1
Zotter,2014,80.0,Austria,2.75,Unknown,Unknown,1
Zotter,2012,72.0,Austria,3.5,Unknown,Panama,1
Zotter,2012,65.0,Austria,3.5,Unknown,Unknown,0
Zotter,2012,70.0,Austria,3.0,Criollo (Amarru),Peru,0
Zotter,2012,70.0,Austria,3.5,Criollo (Amarru),Peru,0
Zotter,2012,62.0,Austria,3.75,Unknown,Dominican Republic,0
Zotter,2012,75.0,Austria,3.0,Forastero (Nacional),Ecuador,1
Zotter,2012,75.0,Austria,3.0,"Criollo, Trinitario",Papua New Guinea,1
Zotter,2012,90.0,Austria,3.25,Unknown,Bolivia,1
Zotter,2012,70.0,Austria,3.75,Unknown,Dominican Republic,0
Zotter,2012,68.0,Austria,3.25,Forastero,Congo,0
Zotter,2012,58.0,Austria,3.5,Unknown,Unknown,0
Zotter,2011,70.0,Austria,3.75,Unknown,Peru,0
Zotter,2011,65.0,Austria,3.0,Forastero,Congo,0
Zotter,2011,65.0,Austria,3.5,Forastero,India,0
Zotter,2011,62.0,Austria,3.25,Unknown,India,0
Zotter,2010,65.0,Austria,3.0,Unknown,Brazil,0
